"","participantID","consent","attention.check","intendedVote","ratingPositive","ratingFavor","partyIdentification","partyIdentification_text","cc_concerns_1","cc_concerns_2","cc_concerns_3","cc_concerns_4","engagement_1","engagement_2","engagement_3","engagement_4","engagement_5","media","media1_text","media2_text","technical_problem","technical_problem_2_TEXT","representative","CAM_ID_t2","mean_valence_macro_t2","mean_valence_normed_macro_t2","density_macro_t2","transitivity_macro_t2","centr_degree_macro_t2","centr_clo_macro_t2","centr_betw_macro_t2","centr_eigen_macro_t2","meanDistance_directed_macro_t2","meanDistance_undirected_macro_t2","diameter_weighted_undirected_macro_t2","diameter_unweighted_undirected_macro_t2","diameter_unweighted_directed_macro_t2","num_nodes_macro_t2","num_nodes_pos_macro_t2","num_nodes_neg_macro_t2","num_nodes_neut_macro_t2","num_nodes_ambi_macro_t2","num_edges_macro_t2","num_edges_solid_macro_t2","num_edges_dashed_macro_t2","num_edges_invaliddashed_macro_t2","meanWeightEdges_macro_t2","reciprocity_macro_t2","assortativity_valence_macro_t2","assortativityDegree_macro_t2","degreetot_micro_Klimagesetz_t2","valence_micro_Klimagesetz_t2","centr_clo_micro_Klimagesetz_t2","ratingLaw","time","climate_concern","media_engagement","participantID.y","age","gender","education","politicalOrientation"
"33","18f550a56eae35677d2be221eccc6999",1,"Tennisspielen",1,7,8,"GLP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Blick,Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ","18f550a56eae35677d2be221eccc6999",0.333333333333333,0.111111111111111,0.361111111111111,0.473684210526316,0.4375,0.579360240599736,0.359375,0.555264869745057,1.88888888888889,1.88888888888889,4,4,4,9,3,2,1,3,26,26,0,0,1,1,-0.111842105263159,-0.374449339207048,12,0,1,7.5,19.38,5.75,1.6,"eea6aa84ab873ea69e53aac8405e6474",51,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",6
"34","190df1718670e9fea246218771e92d64",1,"Tennisspielen",1,8,7,"FDP",NA,"stimme eher nicht zu","stimme eher zu","stimme zu","stimme zu","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Blick,BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"ein bisschen repräsentativ","190df1718670e9fea246218771e92d64",-0.111111111111111,0.111111111111111,0.222222222222222,0,0.875,1,1,0.738796125036259,1.77777777777778,1.77777777777778,2,2,2,9,4,3,2,0,16,16,0,0,1,1,-0.66120218579235,-1,16,0,1,7.5,10.85,4.25,2.6,"abbeef52a7c9da865e025038d83c0899",60,"männlich","Hochschulreife / Matur",1
"35","1d83870a8c4abdcfcf12509d262d8c91",1,"Tennisspielen",0,5,4,"SVP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","1d83870a8c4abdcfcf12509d262d8c91",0,0,0.444444444444444,0.461538461538462,0.625,0.824175824175825,0.553571428571429,0.571428571428571,1.55555555555556,1.55555555555556,2,2,2,9,0,0,9,0,32,32,0,0,1,1,NA,-0.333333333333333,16,0,1,4.5,6.53,6,1,"834543a75fb78df2891e1ca0cd4b61ec",43,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",6
"36","1eb3bf7a6a94e115be63209a357b3153",1,"Tennisspielen",1,5,6,"FDP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","stimme zu","not at all","for approx. 2-3 hours","not at all","for approx. 4-5 hours","not at all","SRF,20 Minuten,Blick,Andere Regionale Zeitungen","AZU",NA,"Nein",NA,"ein bisschen repräsentativ","1eb3bf7a6a94e115be63209a357b3153",2.66666666666667,0.888888888888889,0.222222222222222,0,0.875,1,1,0.738796125036258,1.77777777777778,1.77777777777778,2,2,2,9,8,0,1,0,16,16,0,0,1,1,-1,-1,16,0,1,5.5,22.98,5.5,2.2,"204b1d67d2f8c0f19c72c3dd44b7dae1",73,"männlich","Obligatorische Schule",8
"37","1fa411afa0843ab01db6ea548ba616a7",1,"Tennisspielen",1,8,8,"Grüne",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen repräsentativ","1fa411afa0843ab01db6ea548ba616a7",0.875,0.375,0.321428571428571,0.285714285714286,0.612244897959184,0.747999957558781,0.768707482993197,0.64808580227882,1.82142857142857,1.82142857142857,3,3,3,8,4,1,2,1,18,18,0,1,1,1,0.423487544483986,-0.6,12,2,1,8,15.45,6,1.2,"ae93f8aa297d9b349fbcddaf3749857c",44,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",1
"38","207a47d134a053ec06acd01410d6349d",1,"Tennisspielen",1,8,8,"GLP",NA,"stimme zu","stimme zu","stimme zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","Luzerner Zeitung,Andere",NA,"watson.ch","Nein",NA,"eher repräsentativ","207a47d134a053ec06acd01410d6349d",-0.444444444444444,-0.333333333333333,0.222222222222222,0,0.3125,0.471631629240325,0.642857142857143,0.659265832000032,2.5,2.5,5,5,5,9,0,3,6,0,16,16,0,0,1,1,-0.333333333333333,-0.471264367816092,8,0,1,8,8.83,5.25,2.4,"cfbd09f206f91f12daa56db3cba9e1ca",42,"männlich","Obligatorische Schule",3
"39","20a5bf4d894cad7801d5efe2a1293301",1,"Tennisspielen",1,6,8,"GLP",NA,"stimme eher zu","stimme voll und ganz zu","stimme eher zu","stimme zu","not at all","for approx. 1-2 hours","not at all","for approx. 2-3 hours","not at all","SRF,Andere",NA,"Sonntagszeitung","Nein",NA,"eher repräsentativ","20a5bf4d894cad7801d5efe2a1293301",0.4,0.1,0.2,0,0.148148148148148,0.467251461988304,0.611111111111111,0.595491502812526,2.6,2.6,4,4,4,10,3,2,2,3,18,18,0,0,1,1,-0.340425531914894,-0.5,6,0,1,7,15.2,4.75,1.6,"331bc110e65507edfaf97c9152ffdaa9",40,"männlich","Hochschulreife / Matur",5
"40","20cc55f415953d8a60050e8d6eba9e39",1,"Tennisspielen",0,3,3,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 4-5 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,Andere",NA,"Fachzeitschriften","Nein",NA,"eher repräsentativ","20cc55f415953d8a60050e8d6eba9e39",-2,-0.666666666666667,0.361111111111111,0,0.578125,0.657660791589363,0.475446428571429,0.505913321997702,1.66666666666667,1.66666666666667,3,3,3,9,1,7,1,0,26,26,0,0,1,1,-0.511627906976743,-0.977346278317152,14,0,1,3,14.35,6,2.8,"7072362b4d078f6b7902f05ceb66f255",51,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",6
"41","218ec6121a12417ae4ccba3219bd6bbf",1,"Tennisspielen",0,5,4,"SVP",NA,"stimme eher zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 4-5 hours","not at all","for approx. 3-4 hours","not at all","SRF,20 Minuten,Blick,Nordwestschweiz",NA,NA,"Nein",NA,"eher repräsentativ","218ec6121a12417ae4ccba3219bd6bbf",-0.272727272727273,-0.272727272727273,0.218181818181818,0,0.2,0.351748439429599,0.43,0.538521984451226,2.58181818181818,2.58181818181818,6,6,6,11,3,6,1,1,24,24,0,0,1,1,0.361216730038023,-0.333333333333333,8,0,1,4.5,18.08,4.75,2.6,"cc24537d1ed392be407cc105342517ee",51,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",7
"42","23bec6d122dfe176ea29b1a20333d616",1,"Tennisspielen",1,8,8,"SP",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 4-5 hours","not at all","for more than 7 hours","not at all","SRF,20 Minuten,baz (Basler Zeitung),Andere Regionale Zeitungen,Andere","WWF und Pro Natura","Spiegel","Nein",NA,"eher repräsentativ","23bec6d122dfe176ea29b1a20333d616",1,0.375,0.571428571428571,0.576923076923077,0.163265306122449,0.206481481481482,0.147392290249433,0.274968387513801,1.46428571428571,1.46428571428571,3,3,3,8,5,2,1,0,32,32,0,7,1,1,-0.0434782608695652,-0.25,8,2,0.9,8,13.07,6,3.4,"31b5efefc69c89e87671417da04f06d9",57,"männlich","Obligatorische Schule",4
"43","2462a8480582151c544d20df81a88afb",1,"Tennisspielen",1,8,8,"Keine",NA,"stimme zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","not at all","not at all","for approx. 1-2 hours","not at all","baz (Basler Zeitung)",NA,NA,"Ja, und zwar","Felder oft doppelt erschienen","ein bisschen repräsentativ","2462a8480582151c544d20df81a88afb",0,0,0.227272727272727,0.210526315789474,0.743801652892562,0.844715393499422,0.844628099173554,0.717756121998032,1.89393939393939,1.89393939393939,3,3,3,12,0,0,12,0,30,30,0,0,1,1,NA,-0.599808978032473,4,0,0.571428571428572,8,9.52,5,1.4,"01683879f6c49c9ebad7c6c534266561",34,"weiblich","Hochschulreife / Matur",7
"44","256fdc18da98a45a3f23ec0834c222c7",1,"Tennisspielen",0,8,8,"SVP",NA,"stimme zu","stimme zu","stimme zu","stimme zu","for approx. 4-5 hours","for approx. 4-5 hours","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 5-6 hours","Luzerner Zeitung",NA,NA,"Nein",NA,"ein bisschen unrepräsentativ","256fdc18da98a45a3f23ec0834c222c7",0.0909090909090909,0.0909090909090909,0.218181818181818,0.285714285714286,0.31,0.367937151350614,0.516666666666667,0.719725585511938,2.87272727272727,2.87272727272727,7,7,7,11,5,4,2,0,24,24,0,0,1,1,-0.315926892950392,-0.135802469135803,10,0,1,8,5.7,5,5.4,"4964d555782f1dc14a06e7029a917799",29,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",7
"45","25b8b92800236256e4d3107b46079bc7",1,"Tennisspielen",1,8,8,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ","25b8b92800236256e4d3107b46079bc7",0.555555555555556,0.222222222222222,0.416666666666667,0.394736842105263,0.234375,0.335844827441466,0.3125,0.251058385675622,1.72222222222222,1.72222222222222,3,3,3,9,5,3,1,0,30,30,0,1,1,1,0.30232558139535,-0.490683229813664,10,0,1,8,10.27,6,1,"e0753f0cc8f63054c4343c1233d60ffe",54,"weiblich","Hochschulreife / Matur",6
"46","25f5b8bf7bc57a70105788c726f627c8",1,"Tennisspielen",0,2,2,"Die Mitte",NA,"stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme überhaupt nicht zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ","25f5b8bf7bc57a70105788c726f627c8",0,0.111111111111111,0.222222222222222,0,0.734375,0.84608843537415,0.933035714285714,0.737354162976623,1.94444444444444,1.94444444444444,3,3,3,9,3,2,3,1,16,16,0,0,1,1,-0.531914893617021,-0.819548872180451,14,0,1,2,8.02,1,1.4,"83889f250b33f00a73375585edb0f1bb",45,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",3
"47","261b7fa71998849404bd90f44e0a72a5",1,"Tennisspielen",1,7,8,"andere Partei","EVP","stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 3-4 hours","SRF",NA,NA,"Nein",NA,"sehr repräsentativ","261b7fa71998849404bd90f44e0a72a5",0.888888888888889,0.222222222222222,0.25,0.125,0.703125,0.828231292517007,0.897321428571429,0.71369551210336,1.91666666666667,1.91666666666667,3,3,3,9,4,2,1,2,18,18,0,0,1,1,-0.191176470588235,-0.692307692307692,14,0,1,7.5,12,5.75,3.6,"3b606176c2ff2ae2b888f3c6a7d23e15",36,"weiblich","Obligatorische Schule",5
"48","28e26ff90e8057895e4549c416bef196",1,"Tennisspielen",0,1,1,"SVP",NA,"stimme nicht zu","stimme nicht zu","stimme nicht zu","stimme eher nicht zu","for approx. 4-5 hours","for approx. 4-5 hours","for approx. 1-2 hours","for approx. 4-5 hours","for approx. 2-3 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,Blick,Weltwoche",NA,NA,"Nein",NA,"sehr repräsentativ","28e26ff90e8057895e4549c416bef196",-2.22222222222222,-0.888888888888889,0.222222222222222,0,0.59375,0.729564553093965,0.866071428571429,0.729054411109835,2.11111111111111,2.11111111111111,4,4,4,9,0,8,1,0,16,16,0,0,1,1,-0.6,-0.63914373088685,12,0,1,1,7.45,2.25,4,"4eeed2f643675b2986f5812d6f481770",18,"männlich","Hochschulreife / Matur",9
"49","2a2477f05b42283f3a54b934b8d2710d",1,"Tennisspielen",1,6,5,"FDP",NA,"stimme eher nicht zu","stimme voll und ganz zu","stimme eher zu","stimme eher zu","for approx. 6-7 hours","not at all","for approx. 2-3 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"eher repräsentativ","2a2477f05b42283f3a54b934b8d2710d",-0.5,-0.25,0.133333333333333,0,0.355555555555556,0.514794528412381,0.793015873015873,0.771879645485007,2.85833333333333,2.85833333333333,6,6,6,16,4,8,4,0,32,32,0,4,1,1,0.2,-0.330041152263374,14,1,1,5.5,14.75,4.25,2.6,"4d22265bf03558f08c96f266b18614d9",18,"männlich","Obligatorische Schule",6
"50","2ab80e1723f4f63863db4a73d5092c86",1,"Tennisspielen",0,3,1,"Keine",NA,"stimme nicht zu","stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","not at all","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 3-4 hours","SRF,20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ","2ab80e1723f4f63863db4a73d5092c86",-0.272727272727273,0.181818181818182,0.218181818181818,0.142857142857143,0.31,0.482510803372872,0.697777777777778,0.603695347200094,2.49090909090909,2.49090909090909,5,5,5,11,6,4,1,0,24,24,0,0,1,1,0.0344827586206891,-0.481481481481481,10,0,1,2,9.92,2.75,2.4,"6a5256acb0d43e99dc572c8410ee7539",29,"männlich","Hochschulreife / Matur",8
"51","2ab86a3820d48b7e53e2882704fb1227",1,"Tennisspielen",0,5,4,"Die Mitte",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 3-4 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF",NA,NA,"Nein",NA,"ein bisschen repräsentativ","2ab86a3820d48b7e53e2882704fb1227",-0.25,-0.125,0.25,0,0.530612244897959,0.655535749653397,0.782312925170068,0.680025452668151,2.03571428571429,2.03571428571429,3,3,3,8,2,3,1,2,14,14,0,0,1,1,-0.524752475247524,-0.738562091503268,10,0,1,4.5,14.1,6,2.4,"bd4987ef52fa3c1c39583b04d39c733c",56,"weiblich","Obligatorische Schule",5
"52","2b57b60eb32b7d94f6df3e436ad3c300",1,"Tennisspielen",1,7,7,"GLP",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","for approx. 1-2 hours","for approx. 4-5 hours","for approx. 1-2 hours","for approx. 5-6 hours","for approx. 1-2 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,20 Minuten,Blick,Luzerner Zeitung,Andere",NA,"watson.ch","Nein",NA,"eher repräsentativ","2b57b60eb32b7d94f6df3e436ad3c300",1.75,0.625,0.25,0,0.36734693877551,0.424395212630507,0.578231292517007,0.618173296859343,2.25,2.25,4,4,4,8,6,1,0,1,14,14,0,0,1,1,-0.15923566878981,-0.586666666666667,6,2,1,7,8.52,5.5,3.4,"141b3508efb830aa3c7e370f519d9a56",42,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",6
"53","2b6874c0707beddc857831934471cd8e",1,"Tennisspielen",1,5,4,"FDP",NA,"stimme eher nicht zu","stimme eher nicht zu","stimme eher nicht zu","stimme eher zu","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 5-6 hours","for approx. 5-6 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,Luzerner Zeitung",NA,NA,"Nein",NA,"eher repräsentativ","2b6874c0707beddc857831934471cd8e",-0.4,-0.3,0.311111111111111,0.31578947368421,0.518518518518518,0.624771801663249,0.579218106995885,0.631316937248848,1.86666666666667,1.86666666666667,3,3,3,10,2,5,1,2,28,28,0,4,1,1,-0.200000000000001,-0.365432098765433,14,-1,1,4.5,15.32,3.25,4.4,"ecda52bf671aa7c592a73b726bbb9366",43,"männlich","Hochschulreife / Matur",5
"54","2c1eb814a06008b67a55dcf417612b9f",1,"Tennisspielen",1,5,6,"GLP",NA,"stimme eher nicht zu","stimme eher zu","stimme eher zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","SRF,Andere Regionale Zeitungen","Südostschweiz",NA,"Nein",NA,"ein bisschen repräsentativ","2c1eb814a06008b67a55dcf417612b9f",-0.727272727272727,-0.454545454545454,0.181818181818182,0,0.24,0.498668909592823,0.666666666666667,0.64299866654734,3.27272727272727,3.27272727272727,7,4,4,11,1,6,1,3,20,20,0,0,1.4,1,-0.00719424460431768,-0.436781609195402,8,0,1,5.5,58.8,4,1.8,"002ab7b0b814fad14136c1d15ccb5fed",24,"männlich","Hochschulreife / Matur",6
"55","2c2fc51a2e7ad27c3eb12cf52462aefa",1,"Tennisspielen",1,6,7,"GLP",NA,"stimme eher zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","SRF",NA,NA,"Nein",NA,"etwas unrepräsentativ","2c2fc51a2e7ad27c3eb12cf52462aefa",0.888888888888889,0.333333333333333,0.305555555555556,0.25,0.78125,0.93563579277865,0.852678571428571,0.659634772191325,1.69444444444444,1.69444444444444,2,2,2,9,5,2,1,1,22,22,0,0,1,1,-0.452322738386307,-0.735700197238659,16,0,1,6.5,5.4,4.75,2.2,"3b2becbfd40d5ba4c7f18a0994adaac0",22,"weiblich","Hochschulreife / Matur",2
"56","315530df3460ee69ff36af27d457448e",1,"Tennisspielen",0,1,1,"Die Mitte",NA,"stimme überhaupt nicht zu","stimme nicht zu","stimme eher nicht zu","stimme eher nicht zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","SRF,Tages-Anzeiger",NA,NA,"Nein",NA,"sehr unrepräsentativ","315530df3460ee69ff36af27d457448e",0.125,0.125,0.25,0,0.857142857142857,1,1,0.725708114822568,1.75,1.75,2,2,2,8,3,2,2,1,14,14,0,0,1,1,-0.484848484848485,-1,14,0,1,1,20.93,2.25,1.8,"3b5c8a468ddbc65793a20cc14ced71a9",68,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",6
"57","315c0a52335c941fa3a2d4eb2d7e6a20",1,"Tennisspielen",1,6,6,"Grüne",NA,"stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme zu","for approx. 3-4 hours","for approx. 6-7 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 4-5 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,20 Minuten,Blick,Weltwoche",NA,NA,"Nein",NA,"sehr repräsentativ","315c0a52335c941fa3a2d4eb2d7e6a20",0.777777777777778,0.555555555555556,0.277777777777778,0.1875,0.8125,0.959183673469388,0.928571428571429,0.694094840620662,1.72222222222222,1.72222222222222,2,2,2,9,7,2,0,0,20,20,0,3,1,1,-0.176470588235301,-0.741803278688525,16,1,1,6,8.2,5.5,5.4,"5dfbc9ecfcbb8ead77cf75695cbe8a07",31,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",9
"58","332df4bf6bd4de11b42f1d2124c7194f",1,"Tennisspielen",1,6,6,"Keine",NA,"stimme nicht zu","stimme zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","not at all","for approx. 1-2 hours","for approx. 3-4 hours","not at all","20 Minuten,baz (Basler Zeitung)",NA,NA,"Nein",NA,"ein bisschen repräsentativ","332df4bf6bd4de11b42f1d2124c7194f",0.5,0.2,0.333333333333333,0.529411764705882,0.246913580246914,0.28542794011544,0.429012345679012,0.56788986231078,2.48888888888889,2.48888888888889,5,4,4,10,4,2,1,3,30,30,0,2,1.2,1,0.238985313751669,-0.507177033492821,4,0,0.9375,6,19.82,3.75,2,"bb23588a794f044e20069df61cc316de",34,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",5
"59","335ad1ed37c6e6c4644fbf7fa88be343",1,"Tennisspielen",1,7,6,"andere Partei",NA,"stimme eher zu","stimme eher zu","stimme eher zu","stimme eher zu","for approx. 5-6 hours","for approx. 5-6 hours","for approx. 5-6 hours","for approx. 5-6 hours","for approx. 5-6 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,Weltwoche,Tages-Anzeiger",NA,NA,"Nein",NA,"ein bisschen repräsentativ","335ad1ed37c6e6c4644fbf7fa88be343",1.22222222222222,0.666666666666667,0.222222222222222,0,0.875,1,1,0.738796125036259,1.77777777777778,1.77777777777778,2,2,2,9,6,0,3,0,16,16,0,0,1,1,-0.6,-1,16,0,1,6.5,5.72,4,6,"ffb6822a6c62ecc0f24a65f173a1d7df",41,"weiblich","Bachelor/ Master/ Promotion (Dr. / PhD)",4
"60","33ca163340f3fc9e998695935f79e09a",1,"Tennisspielen",1,8,8,"andere Partei",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","Blick",NA,NA,"Nein",NA,"eher repräsentativ","33ca163340f3fc9e998695935f79e09a",0.777777777777778,0.333333333333333,0.222222222222222,0,0.453125,0.545524350090914,0.741071428571429,0.717824273519294,2.38888888888889,2.38888888888889,5,5,5,9,5,2,1,1,16,16,0,0,1,1,0.0943396226415094,-0.554285714285714,4,0,0.8,8,8.02,6,2.6,"6cc314455ad9e0b89c4f1f781903ebd0",20,"weiblich","Hochschulreife / Matur",4
"61","33dfcedef60f8c0710a235211204dc65",1,"Tennisspielen",1,6,6,"SP",NA,"stimme eher zu","stimme eher zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag",NA,NA,"Nein",NA,"ein bisschen repräsentativ","33dfcedef60f8c0710a235211204dc65",0.333333333333333,0.222222222222222,0.388888888888889,0.514285714285714,0.265625,0.463964827741918,0.370535714285714,0.476463472029403,1.94444444444444,1.94444444444444,4,4,4,9,5,3,1,0,28,28,0,1,1,1,0.250608272506083,0.0370370370370379,8,0,0.846153846153846,6,16.98,4.5,1.8,"bfcc46ee44d7ffa77b8d2810225f7b50",68,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",3
"62","3403d127ba6300b6551f4bdc8cbf4130",1,"Tennisspielen",0,2,1,"Keine",NA,"stimme eher nicht zu","stimme eher zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours",NA,NA,NA,"Nein",NA,"ein bisschen repräsentativ","3403d127ba6300b6551f4bdc8cbf4130",-0.666666666666667,-0.444444444444444,0.222222222222222,0,0.171875,0.328413865546218,0.5,0.610059718401124,2.88888888888889,2.88888888888889,6,6,6,9,1,5,1,2,16,16,0,0,1,1,-0.28735632183908,0,6,0,1,1.5,10.67,3.75,2,"2401e72320e5232251dfc76c0d1f1e95",37,"männlich","Hochschulreife / Matur",7
"63","35371ac6889fda3bddbe1478f75a2244",1,"Tennisspielen",1,8,7,"SP",NA,"stimme zu","stimme eher zu","stimme zu","stimme zu","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 5-6 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,Blick,Luzerner Zeitung,Nordwestschweiz",NA,NA,"Nein",NA,"eher repräsentativ","35371ac6889fda3bddbe1478f75a2244",0.444444444444444,0.444444444444444,0.611111111111111,0.566666666666667,0.296875,0.392524142524142,0.0546875,0.356643747751368,1.38888888888889,1.38888888888889,2,2,2,9,6,2,0,1,44,44,0,8,1,1,-0.204379562043796,-0.100000000000001,10,1,0.818181818181818,7.5,54.28,4.75,5.6,"489d61c7b1b4bc486673bb3ac54de60c",41,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",6
"64","37e55c16e29530717c2a79ad8f8e032c",1,"Tennisspielen",0,1,2,"Keine",NA,"stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme überhaupt nicht zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ","37e55c16e29530717c2a79ad8f8e032c",-2.625,-0.875,0.285714285714286,0.157894736842105,0.653061224489796,0.771809481368305,0.816326530612245,0.668107095034756,1.85714285714286,1.85714285714286,3,3,3,8,0,7,0,1,16,16,0,0,1,1,-0.142857142857143,-0.76271186440678,12,-3,1,1.5,14.53,1,1.4,"8b47910d8b1b50777a0f25ba39d1fd5f",56,"männlich","Bachelor/ Master/ Promotion (Dr. / PhD)",8
"65","3b2604613702632c998a99e7d8a04ea1",1,"Tennisspielen",1,7,8,"Keine",NA,"stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen repräsentativ","3b2604613702632c998a99e7d8a04ea1",-0.777777777777778,-0.111111111111111,0.25,0.1,0.84375,0.979591836734694,0.964285714285714,0.714285714285714,1.75,1.75,2,2,2,9,3,4,1,1,18,18,0,4,1,1,-0.42105263157895,-0.867346938775511,16,1,1,7.5,13.3,6,1.4,"e4f80039854476b7c1479eb986d8ffcf",30,"männlich","Hochschulreife / Matur",2
