"","participantID","gender","age","education","politicalOrientation","partyIdentification","cc_concerns_1","cc_concerns_2","cc_concerns_3","cc_concerns_4","engagement_1","engagement_2","engagement_3","engagement_4","engagement_5","media","media1_text","media2_text","technical_problem","technical_problem_2_TEXT","representative","climate_concern","media_engagement","wave","intendedVote","ratingPositive","ratingFavor","ratingLaw","mean_valence_macro","mean_valence_normed_macro","density_macro","transitivity_macro","centr_degree_macro","centr_clo_macro","centr_betw_macro","centr_eigen_macro","meanDistance_directed_macro","meanDistance_undirected_macro","diameter_weighted_undirected_macro","diameter_unweighted_undirected_macro","diameter_unweighted_directed_macro","num_nodes_macro","num_nodes_pos_macro","num_nodes_neg_macro","num_nodes_neut_macro","num_nodes_ambi_macro","num_edges_macro","num_edges_solid_macro","num_edges_dashed_macro","num_edges_invaliddashed_macro","meanWeightEdges_macro","reciprocity_macro","assortativity_valence_macro","assortativityDegree_macro","degreetot_micro_Klimagesetz","valence_micro_Klimagesetz","centr_clo_micro_Klimagesetz"
"158","eb0560dcd28aeeda715bc03ba6b8ec9b","männlich",69,"Obligatorische Schule",7,"FDP","stimme eher zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 3-4 hours","for approx. 1-2 hours","SRF,baz (Basler Zeitung)",NA,NA,"Nein",NA,"ein bisschen repräsentativ",4.75,2.6,"t2",0,2,3,2.5,0,0,0.321428571428571,0.24,0.775510204081633,0.944444444444444,0.904761904761905,0.666666666666667,1.67857142857143,1.67857142857143,2,2,2,8,3,3,0,2,18,18,0,0,1,1,-0.199999999999999,-0.71743119266055,14,0,1
"159","79a6c820764d6f887def33b5d1edab81","männlich",23,"Hochschulreife / Matur",7,"FDP","stimme eher zu","stimme eher zu","stimme eher nicht zu","stimme eher zu","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 4-5 hours","for approx. 4-5 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ",3.75,5,"t1",1,6,5,5.5,-1.57894736842105,-0.842105263157895,0.116959064327485,0,0.111111111111111,0.280641964656665,0.337327523602033,0.569317125261619,3.23391812865497,3.23391812865497,6,6,6,19,1,17,1,0,40,40,0,1,1,1,-0.0256410256410251,-0.322314049586778,6,0,1
"160","79a6c820764d6f887def33b5d1edab81","männlich",23,"Hochschulreife / Matur",7,"FDP","stimme eher zu","stimme eher zu","stimme eher nicht zu","stimme eher zu","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 3-4 hours","for approx. 4-5 hours","for approx. 4-5 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF",NA,NA,"Nein",NA,"weder unrepräsentativ noch repräsentativ",3.75,5,"t2",1,6,6,6,1.78571428571429,0.928571428571429,0.164835164835165,0.230769230769231,0.153846153846154,0.389766894072895,0.592702169625247,0.727410365885633,3.01098901098901,3.01098901098901,6,6,6,14,13,0,1,0,30,30,0,0,1,1,-0.111111111111109,-0.358267716535433,6,0,1
"161","3013fb14fc91dd05dea198186e068709","weiblich",50,"Hochschulreife / Matur",8,"Keine","stimme eher nicht zu","stimme eher nicht zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","SRF,Andere",NA,"regionale Tagesanzeiger","Nein",NA,"eher repräsentativ",3.5,1.6,"t1",1,7,6,6.5,0.0666666666666666,0,0.180952380952381,0.127659574468085,0.26530612244898,0.388990408223957,0.443681318681319,0.595781846057241,2.53333333333333,2.53333333333333,4,4,4,15,4,4,6,1,38,38,0,0,1,1,-0.0638297872340422,-0.52,12,0,0.923076923076923
"162","3013fb14fc91dd05dea198186e068709","weiblich",50,"Hochschulreife / Matur",8,"Keine","stimme eher nicht zu","stimme eher nicht zu","stimme eher zu","stimme eher zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","SRF,Andere",NA,"regionale Tagesanzeiger","Nein",NA,"eher repräsentativ",3.5,1.6,"t2",1,6,6,6,0.0416666666666667,0.0416666666666667,0.0833333333333333,0,0.275992438563327,0.530342593615878,0.835023199862519,0.813995422259125,3.04710144927536,3.04710144927536,5,5,5,24,8,7,9,0,46,46,0,0,1,1,-0.189948263118995,-0.164087685364281,16,0,1
"163","dc82fe294547d4c97fc47b43427c32e5","weiblich",32,"Bachelor/ Master/ Promotion (Dr. / PhD)",4,"Keine","stimme eher zu","stimme voll und ganz zu","stimme eher zu","stimme zu","not at all","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","Andere",NA,"keine","Ja, und zwar","alle fragen nach dem mindmap sind nur ab der 2. zeile lesbar","sehr repräsentativ",4.75,1.4,"t1",0,4,4,4,-2.66666666666667,-0.888888888888889,0.277777777777778,0.111111111111111,0.671875,0.779042386185243,0.810267857142857,0.663443738928139,1.83333333333333,1.83333333333333,3,3,3,9,0,8,1,0,20,20,0,0,1,1,-0.111111111111108,-0.706924315619968,4,0,0.5
"164","dc82fe294547d4c97fc47b43427c32e5","weiblich",32,"Bachelor/ Master/ Promotion (Dr. / PhD)",4,"Keine","stimme eher zu","stimme voll und ganz zu","stimme eher zu","stimme zu","not at all","for approx. 1-2 hours","not at all","for approx. 1-2 hours","not at all","Andere",NA,"keine","Ja, und zwar","alle fragen nach dem mindmap sind nur ab der 2. zeile lesbar","sehr repräsentativ",4.75,1.4,"t2",0,1,1,1,-2.66666666666667,-0.888888888888889,0.222222222222222,0,0.453125,0.50070368228263,0.678571428571429,0.689868585762618,2.27777777777778,2.27777777777778,4,4,4,9,0,8,1,0,16,16,0,0,1,1,-0.454545454545455,-0.644444444444444,10,0,1
"165","dfe40f7942052442591ef8302f4fa2fc","männlich",67,"Bachelor/ Master/ Promotion (Dr. / PhD)",4,"SP","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme nicht zu","stimme nicht zu","for more than 7 hours","for approx. 3-4 hours","for approx. 1-2 hours","for approx. 5-6 hours","for approx. 2-3 hours","Andere",NA,"wissenschaftliche Untersuchungen","Ja, und zwar","Zeitmangel - vergessen wie man es macht","eher repräsentativ",1.5,4.6,"t1",0,3,3,3,-0.222222222222222,0,0.583333333333333,0.571428571428571,0.328125,0.419247419247419,0.204241071428571,0.332719032558871,1.41666666666667,1.41666666666667,2,2,2,9,3,3,1,2,42,42,0,6,1,1,0.216,-0.333333333333334,12,0,0.9
"166","dfe40f7942052442591ef8302f4fa2fc","männlich",67,"Bachelor/ Master/ Promotion (Dr. / PhD)",4,"SP","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme nicht zu","stimme nicht zu","for more than 7 hours","for approx. 3-4 hours","for approx. 1-2 hours","for approx. 5-6 hours","for approx. 2-3 hours","Andere",NA,"wissenschaftliche Untersuchungen","Ja, und zwar","Zeitmangel - vergessen wie man es macht","eher repräsentativ",1.5,4.6,"t2",0,3,3,3,2.33333333333333,0.888888888888889,0.472222222222222,0.226415094339623,0.171875,0.215034965034965,0.143973214285714,0.231154728300897,1.58333333333333,1.58333333333333,3,3,3,9,8,0,1,0,34,34,0,0,1,1,-0.172413793103451,-0.670175438596491,10,0,0.916666666666667
"167","8cfd84c1891f1f8d8fba32cb6dddd973","männlich",71,"Bachelor/ Master/ Promotion (Dr. / PhD)",5,"FDP","stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 3-4 hours","not at all","for approx. 4-5 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,Andere Regionale Zeitungen","Zürcher Unterländer",NA,"Nein",NA,"sehr repräsentativ",5.75,2.6,"t1",1,7,8,7.5,2.875,1,0.321428571428571,0,0.612244897959184,0.735119047619048,0.748299319727891,0.59657482239366,1.78571428571429,1.78571428571429,3,3,3,8,8,0,0,0,18,18,0,0,1,1,NA,-0.8,12,3,1
"168","8cfd84c1891f1f8d8fba32cb6dddd973","männlich",71,"Bachelor/ Master/ Promotion (Dr. / PhD)",5,"FDP","stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 3-4 hours","not at all","for approx. 4-5 hours","not at all","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,Andere Regionale Zeitungen","Zürcher Unterländer",NA,"Nein",NA,"sehr repräsentativ",5.75,2.6,"t2",1,8,8,8,3,1,0.25,0,0.140625,0.334748805668753,0.399553571428571,0.46835375832003,2.38888888888889,2.38888888888889,5,5,5,9,9,0,0,0,18,18,0,0,1,1,NA,-0.125000000000002,4,3,0.736842105263158
"169","9a509606c48be2330eea70131c7e49a9","männlich",61,"Bachelor/ Master/ Promotion (Dr. / PhD)",7,"Keine","stimme nicht zu","stimme eher zu","stimme nicht zu","stimme eher nicht zu","for approx. 4-5 hours","not at all","for approx. 1-2 hours","for approx. 1-2 hours","not at all","Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ",2.75,2.2,"t1",0,1,1,1,-1.2,-0.4,0.333333333333333,0.333333333333333,0.740740740740741,0.899776785714286,0.740740740740741,0.637289758068805,1.66666666666667,1.66666666666667,2,2,2,10,2,6,1,1,30,30,0,1,1,1,-0.38211382113821,-0.568627450980392,18,0,1
"170","9a509606c48be2330eea70131c7e49a9","männlich",61,"Bachelor/ Master/ Promotion (Dr. / PhD)",7,"Keine","stimme nicht zu","stimme eher zu","stimme nicht zu","stimme eher nicht zu","for approx. 4-5 hours","not at all","for approx. 1-2 hours","for approx. 1-2 hours","not at all","Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ",2.75,2.2,"t2",0,1,1,1,-2,-0.777777777777778,0.388888888888889,0.48,0.6875,0.860675039246468,0.71875,0.562798455344181,1.61111111111111,1.61111111111111,2,2,2,9,1,8,0,0,28,28,0,1,1,1,-0.0370370370370017,-0.67030965391621,16,-2,1
"171","35d86c08d35201039ea70eadba5347f8","männlich",22,"Bachelor/ Master/ Promotion (Dr. / PhD)",7,"Grüne","stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ",5.25,3.2,"t1",1,8,1,4.5,0,0,0.2,0,0.888888888888889,1,1,0.75,1.8,1.8,2,2,2,10,0,0,10,0,18,18,0,0,1,1,NA,-1,18,0,1
"172","35d86c08d35201039ea70eadba5347f8","männlich",22,"Bachelor/ Master/ Promotion (Dr. / PhD)",7,"Grüne","stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 2-3 hours","for approx. 2-3 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 2-3 hours","20 Minuten",NA,NA,"Nein",NA,"eher repräsentativ",5.25,3.2,"t2",1,7,8,7.5,0,0,0.361111111111111,0.222222222222222,0.15625,0.326149386880258,0.274553571428571,0.449000979069098,1.91666666666667,1.91666666666667,4,4,4,9,0,0,9,0,26,26,0,0,1,1,NA,-0.0111111111111116,4,0,0.631578947368421
"173","7c46f073c8e3abbb78e46ac313e69882","männlich",55,"Hochschulreife / Matur",6,"Keine","stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 1-2 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ",5.25,4.8,"t1",0,5,3,4,0.25,0.125,0.25,0,0.204081632653061,0.430675805675806,0.571428571428571,0.60391272060989,2.57142857142857,2.57142857142857,5,5,5,8,3,2,1,2,14,14,0,0,1,1,-0.235294117647059,0,4,0,0.857142857142857
"174","7c46f073c8e3abbb78e46ac313e69882","männlich",55,"Hochschulreife / Matur",6,"Keine","stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 4-5 hours","for approx. 5-6 hours","for approx. 1-2 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,Weltwoche",NA,NA,"Nein",NA,"eher repräsentativ",5.25,4.8,"t2",1,8,8,8,0.166666666666667,0,0.212121212121212,0,0.0661157024793388,0.0420467185761955,0.107438016528926,0.264372788248425,2.77272727272727,2.77272727272727,5,5,5,12,4,4,3,1,28,28,0,2,1,1,0.103578154425612,-0.750000000000002,4,0,1
"175","789cda33f48113b02231e1ea6fe2835d","männlich",44,"Hochschulreife / Matur",4,"andere Partei","stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,Andere Regionale Zeitungen","Landbote",NA,"Nein",NA,"sehr repräsentativ",5.75,2.2,"t1",1,7,7,7,-0.0909090909090909,-0.0909090909090909,0.181818181818182,0,0.57,0.662896270396271,0.813333333333333,0.732128168531364,2.14545454545455,2.14545454545455,3,3,3,11,4,5,2,0,20,20,0,0,1,1,-0.673306772908366,-0.772151898734178,14,0,1
"176","789cda33f48113b02231e1ea6fe2835d","männlich",44,"Hochschulreife / Matur",4,"andere Partei","stimme zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 2-3 hours","for approx. 2-3 hours","not at all","SRF,Andere Regionale Zeitungen","Landbote",NA,"Nein",NA,"sehr repräsentativ",5.75,2.2,"t2",1,5,5,5,0.466666666666667,0.2,0.133333333333333,0,0.239795918367347,0.482404027756351,0.696232339089482,0.667179200324022,2.83809523809524,2.83809523809524,4,4,4,15,8,5,1,1,28,28,0,2,1,1,0.324675324675325,-0.466970387243735,8,0,1
"177","cd66cad750b4ba95b5931c08c546fdeb","männlich",31,"Bachelor/ Master/ Promotion (Dr. / PhD)",9,"Grüne","stimme zu","stimme eher zu","stimme eher zu","stimme nicht zu","for approx. 3-4 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 4-5 hours","for approx. 4-5 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,St.Galler Tagblatt,Weltwoche",NA,NA,"Nein",NA,"sehr repräsentativ",3.75,4.2,"t1",1,8,7,7.5,0.25,0,0.464285714285714,0.6,0.285714285714286,0.40436507936508,0.442176870748299,0.454468606694566,1.67857142857143,1.67857142857143,3,3,3,8,4,4,0,0,26,26,0,6,1,1,0.0714285714285742,-0.278688524590165,10,-1,1
"178","cd66cad750b4ba95b5931c08c546fdeb","männlich",31,"Bachelor/ Master/ Promotion (Dr. / PhD)",9,"Grüne","stimme zu","stimme eher zu","stimme eher zu","stimme nicht zu","for approx. 3-4 hours","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 4-5 hours","for approx. 4-5 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,20 Minuten,St.Galler Tagblatt,Weltwoche",NA,NA,"Nein",NA,"sehr repräsentativ",3.75,4.2,"t2",1,8,7,7.5,0.444444444444444,0.222222222222222,0.222222222222222,0,0.875,1,1,0.738796125036259,1.77777777777778,1.77777777777778,2,2,2,9,4,2,3,0,16,16,0,2,1,1,-0.4,-1,16,1,1
"179","36e006c9dec7d6c8a7edb1b5638c29d7","männlich",46,"Hochschulreife / Matur",7,"FDP","stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 4-5 hours","not at all","Tages-Anzeiger",NA,NA,"Nein",NA,"ein bisschen repräsentativ",5.25,3,"t1",1,5,5,5,-0.444444444444444,-0.333333333333333,0.222222222222222,0,0.875,1,1,0.738796125036258,1.77777777777778,1.77777777777778,2,2,2,9,1,4,2,2,16,16,0,0,1,1,-0.391304347826087,-1,16,0,1
"180","36e006c9dec7d6c8a7edb1b5638c29d7","männlich",46,"Hochschulreife / Matur",7,"FDP","stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","for approx. 3-4 hours","for approx. 2-3 hours","for approx. 1-2 hours","for approx. 4-5 hours","not at all","Tages-Anzeiger",NA,NA,"Nein",NA,"ein bisschen repräsentativ",5.25,3,"t2",1,6,6,6,0.111111111111111,0,0.222222222222222,0,0.875,1,1,0.738796125036259,1.77777777777778,1.77777777777778,2,2,2,9,4,4,1,0,16,16,0,0,1,1,-0.818181818181818,-1,16,0,1
"181","f7f9ba877b33041f2f3078e0be0668d0","männlich",45,"Bachelor/ Master/ Promotion (Dr. / PhD)",4,"andere Partei","stimme zu","stimme eher zu","stimme zu","stimme eher zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"sehr repräsentativ",4.5,1.6,"t1",1,5,5,5,-0.555555555555556,-0.222222222222222,0.388888888888889,0.363636363636364,0.125,0.281837431328807,0.243303571428571,0.421833942280405,1.86111111111111,1.86111111111111,4,4,4,9,2,4,2,1,28,28,0,2,1,1,-0.375,0.131782945736434,8,0,0.923076923076923
"182","f7f9ba877b33041f2f3078e0be0668d0","männlich",45,"Bachelor/ Master/ Promotion (Dr. / PhD)",4,"andere Partei","stimme zu","stimme eher zu","stimme zu","stimme eher zu","not at all","for approx. 1-2 hours","for approx. 1-2 hours","for approx. 1-2 hours","not at all","BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"sehr repräsentativ",4.5,1.6,"t2",0,2,2,2,0.222222222222222,0.111111111111111,0.222222222222222,0,0.453125,0.639057500470544,0.799107142857143,0.711167101520985,2.27777777777778,2.27777777777778,4,4,4,9,4,3,2,0,16,16,0,1,1,1,-0.833333333333333,-0.417142857142857,10,0,1
"183","5c9262313ed37c75b93f7f3e8a36d807","weiblich",32,"Bachelor/ Master/ Promotion (Dr. / PhD)",4,"Keine","stimme eher zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ",4.75,1.4,"t1",0,4,3,3.5,-2.66666666666667,-0.888888888888889,0.361111111111111,0.222222222222222,0.15625,0.154001985409548,0.09375,0.429608372484732,1.83333333333333,1.83333333333333,3,3,3,9,0,8,1,0,26,26,0,0,1,1,-0.0833333333333307,-0.155555555555557,4,0,0.764705882352941
"184","5c9262313ed37c75b93f7f3e8a36d807","weiblich",32,"Bachelor/ Master/ Promotion (Dr. / PhD)",4,"Keine","stimme eher zu","stimme zu","stimme zu","stimme zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ",4.75,1.4,"t2",0,1,1,1,-2.66666666666667,-0.888888888888889,0.444444444444444,0.555555555555556,0.34375,0.428478384360737,0.354910714285714,0.412111804992404,1.66666666666667,1.66666666666667,3,3,3,9,0,8,1,0,32,32,0,0,1,1,-0.185185185185185,-0.369369369369369,10,0,0.909090909090909
"185","4190decd6a45e2b86b59e24bb8ff2cdb","weiblich",32,"Obligatorische Schule",6,"SVP","stimme eher zu","stimme zu","stimme zu","stimme zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen unrepräsentativ",4.75,1,"t1",0,4,4,4,0.111111111111111,0.222222222222222,0.25,0,0.28125,0.442855988549266,0.575892857142857,0.608995116622477,2.41666666666667,2.41666666666667,5,5,5,9,4,2,2,1,18,18,0,0,1,1,-0.571428571428572,-0.375,8,0,1
"186","4190decd6a45e2b86b59e24bb8ff2cdb","weiblich",32,"Obligatorische Schule",6,"SVP","stimme eher zu","stimme zu","stimme zu","stimme zu","not at all","not at all","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"ein bisschen unrepräsentativ",4.75,1,"t2",1,4,5,4.5,0.125,0.25,0.25,0,0.530612244897959,0.690448343079922,0.82312925170068,0.702682673146308,2.10714285714286,2.10714285714286,4,4,4,8,4,2,2,0,14,14,0,0,1,1,-0.189542483660131,-0.586666666666667,10,0,1
"187","4702bb8fdf60d6cccfa7fcb7414e9898","männlich",22,"Hochschulreife / Matur",4,"SP","stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","not at all","for approx. 1-2 hours","not at all","not at all","for approx. 1-2 hours",NA,NA,NA,"Nein",NA,"ein bisschen repräsentativ",5.25,1.4,"t1",1,8,8,8,-1.11111111111111,-0.444444444444444,0.222222222222222,0,0.3125,0.54745486711431,0.700892857142857,0.658756228911861,2.38888888888889,2.38888888888889,4,4,4,9,2,6,1,0,16,16,0,1,1,1,0,-0.28735632183908,NA,NA,NA
"188","4702bb8fdf60d6cccfa7fcb7414e9898","männlich",22,"Hochschulreife / Matur",4,"SP","stimme zu","stimme voll und ganz zu","stimme zu","stimme zu","not at all","for approx. 1-2 hours","not at all","not at all","for approx. 1-2 hours",NA,NA,NA,"Nein",NA,"ein bisschen repräsentativ",5.25,1.4,"t2",1,5,6,5.5,-0.5,-0.25,0.166666666666667,0,0.31404958677686,0.450743776090979,0.662809917355372,0.716099186960585,2.74242424242424,2.74242424242424,6,6,6,12,4,7,1,0,22,22,0,1,1,1,-0.0153846153846149,-0.385185185185185,10,0,1
"189","336a1d828bebdcbf592acacc9600a09c","männlich",37,"Obligatorische Schule",7,"SVP","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"eher repräsentativ",2.25,1.2,"t1",0,3,3,3,-0.5,-0.333333333333333,0.166666666666667,0,0.214876033057851,0.468818245473698,0.67603305785124,0.684554621272447,2.8030303030303,2.8030303030303,5,5,5,12,3,7,1,1,22,22,0,1,1,1,0.178423236514522,-0.0362318840579707,8,0,1
"190","336a1d828bebdcbf592acacc9600a09c","männlich",37,"Obligatorische Schule",7,"SVP","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme überhaupt nicht zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"eher repräsentativ",2.25,1.2,"t2",0,3,2,2.5,-1.4,-0.5,0.2,0,0.395061728395062,0.607780134095924,0.790123456790123,0.719669914110089,2.42222222222222,2.42222222222222,4,4,4,10,2,7,1,0,18,18,0,1,1,1,-0.542857142857142,-0.259999999999999,10,0,1
"191","27199222278d5ef18e98ee5bf125075d","weiblich",27,"Bachelor/ Master/ Promotion (Dr. / PhD)",5,"GLP","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","for approx. 4-5 hours","for approx. 4-5 hours","not at all","SRF,Andere",NA,"Watson","Nein",NA,"sehr repräsentativ",6,2.8,"t1",1,7,7,7,-0.111111111111111,0,0.222222222222222,0,0.3125,0.54745486711431,0.700892857142857,0.658756228911861,2.38888888888889,2.38888888888889,4,4,4,9,4,4,1,0,16,16,0,0,1,1,-0.0256410256410256,-0.28735632183908,8,0,1
"192","27199222278d5ef18e98ee5bf125075d","weiblich",27,"Bachelor/ Master/ Promotion (Dr. / PhD)",5,"GLP","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","not at all","for approx. 1-2 hours","for approx. 4-5 hours","for approx. 4-5 hours","not at all","SRF,Andere",NA,"Watson","Nein",NA,"sehr repräsentativ",6,2.8,"t2",1,7,6,6.5,0.1,0,0.2,0,0.888888888888889,1,1,0.75,1.8,1.8,2,2,2,10,4,4,2,0,18,18,0,0,1,1,-0.666666666666667,-1,18,0,1
"193","98c7e60f3a070a7cf14444f6c35d796a","männlich",25,"Bachelor/ Master/ Promotion (Dr. / PhD)",1,"Grüne","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","for approx. 1-2 hours","SRF,Andere",NA,"WOZ","Nein",NA,"ein bisschen repräsentativ",6,1.8,"t1",1,5,6,5.5,-0.555555555555556,-0.111111111111111,0.361111111111111,0.394736842105263,0.578125,0.712603968712991,0.582589285714286,0.604568578721804,1.75,1.75,3,3,3,9,2,3,1,3,26,26,0,2,1,1,-0.23157894736842,-0.492732558139534,14,0,1
"194","98c7e60f3a070a7cf14444f6c35d796a","männlich",25,"Bachelor/ Master/ Promotion (Dr. / PhD)",1,"Grüne","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","for approx. 1-2 hours","for approx. 1-2 hours","SRF,Andere",NA,"WOZ","Nein",NA,"ein bisschen repräsentativ",6,1.8,"t2",1,5,7,6,-0.666666666666667,-0.111111111111111,0.333333333333333,0.257142857142857,0.609375,0.715622787576569,0.676339285714286,0.595494198307137,1.75,1.75,3,3,3,9,3,4,1,1,24,24,0,1,1,1,-0.389473684210528,-0.645305514157973,14,0,1
"195","29f5927106678fff66ec7f7743faabb9","männlich",59,"Hochschulreife / Matur",5,"SVP","stimme nicht zu","stimme eher zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 5-6 hours","for more than 7 hours","for approx. 3-4 hours","for more than 7 hours","for more than 7 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"sehr repräsentativ",4.5,6.8,"t1",0,1,1,1,-2.1,-0.7,0.2,0,0.395061728395062,0.402127298923637,0.604938271604938,0.67826143348145,2.42222222222222,2.42222222222222,4,4,4,10,0,7,3,0,18,18,0,0,1,1,-0.636363636363637,-0.69811320754717,6,0,1
"196","29f5927106678fff66ec7f7743faabb9","männlich",59,"Hochschulreife / Matur",5,"SVP","stimme nicht zu","stimme eher zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 5-6 hours","for more than 7 hours","for approx. 3-4 hours","for more than 7 hours","for more than 7 hours","NZZ ( Neue Zürcher Zeitung) / NZZ am Sonntag,SRF,BZ (Berner Zeitung) / der Bund",NA,NA,"Nein",NA,"sehr repräsentativ",4.5,6.8,"t2",0,1,1,1,-2.4,-0.8,0.2,0,0.765432098765432,0.864756944444444,0.947530864197531,0.750858362849418,1.95555555555556,1.95555555555556,3,3,3,10,0,8,2,0,18,18,0,0,1,1,-0.799999999999999,-0.834763948497854,16,0,1
"197","1951e8b19e3056144f06bbf4b4d5f03e","weiblich",23,"Obligatorische Schule",7,"SVP","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ",6,1.4,"t1",0,6,6,6,0.777777777777778,0.222222222222222,0.222222222222222,0,0.59375,0.729564553093965,0.866071428571429,0.729054411109835,2.11111111111111,2.11111111111111,4,4,4,9,5,3,0,1,16,16,0,5,1,1,-0.515789473684211,-0.63914373088685,12,2,1
"198","1951e8b19e3056144f06bbf4b4d5f03e","weiblich",23,"Obligatorische Schule",7,"SVP","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","stimme voll und ganz zu","for approx. 1-2 hours","for approx. 1-2 hours","not at all","not at all","not at all",NA,NA,NA,"Nein",NA,"sehr repräsentativ",6,1.4,"t2",1,8,8,8,0.375,0.125,0.285714285714286,0.2,0.489795918367347,0.634900829018476,0.73469387755102,0.664549673210643,2,2,3,3,3,8,4,3,1,0,16,16,0,1,1,1,0.29559748427673,-0.559748427672956,10,3,1
